experiment_mode,scenario_id,scenario_name,round,team_name,strategy_archetype,operating_archetype,demand,actual_demand,forecast,planned_production,actual_production,units_sold,lost_sales,inventory,backlog,revenue,cost,profit,cash,debt,service_level,forecast_error,forecast_wape,defects,warranty_cost,capacity_used,effective_capacity,raw_material_inventory_end,innovation_investment,npd_investment,launched_products,retired_products,launch_events,interest_expense,working_capital_requirement,liquidity_stress,reputation,notes
calibrated,1,Baseline,11,Team 03,Premium quality,Engineering Challenger,228.38,228.38,0,0,0,0,228,0,0,0.0,1008.0,-1008.0,73165.97,0.0,0.0,228.38,1.0,0.0124,0.0,0.0,442,290,0,0,1,0,Launched Team 03 NextGen into slot C,0.0,14691.4,FALSE,41.05,Launched Team 03 NextGen into slot C Portfolio forecast WAPE was 100.00% against realized demand. Lost 228 sales units across the portfolio.
calibrated,1,Baseline,11,Team 04,Innovation leap,Low-Cost Volume,229.67,229.67,86,84,84,80,149,0,9,10248.0,10127.4,120.6,77470.55,77000.0,0.3352,143.67,0.6255,0.0433,155.96,14.71,571,230,0.0,0.0,0,0,,1694.0,19710.4,TRUE,0.0,"Portfolio forecast WAPE was 62.55% against realized demand. Lost 149 sales units across the portfolio. Carried 9 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,1,Baseline,11,Team 05,Aggressive growth,Community / Club,549.87,549.87,360,305,305,302,247,0,65,36420.48,42968.38,-6547.9,100155.37,110000.0,0.4912,189.87,0.3453,0.0244,332.8,43.26,705,1068,4000.0,4000.0,0,0,,2420.0,55279.08,TRUE,0.0,"Portfolio forecast WAPE was 34.53% against realized demand. Lost 247 sales units across the portfolio. Carried 65 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,1,Baseline,11,Team 06,Low-cost volume,Premium Quality,310.93,310.93,243,225,225,222,88,0,49,34020.8,32191.87,1828.93,90917.42,38500.0,0.6168,67.93,0.2185,0.008,79.59,43.19,521,398,1500.0,1500.0,0,0,,847.0,22622.34,TRUE,16.39,"Portfolio forecast WAPE was 21.85% against realized demand. Lost 88 sales units across the portfolio. Carried 49 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,1,Baseline,12,Team 01,Cash conservative,Premium Quality,297.94,297.94,139,151,151,149,148,0,8,26460.84,16669.72,9791.12,136163.88,0.0,0.487,158.94,0.5335,0.0055,36.63,57.41,263,70,750.0,750.0,0,0,,0.0,3350.9,FALSE,0.0,Portfolio forecast WAPE was 53.35% against realized demand. Lost 148 sales units across the portfolio. Carried 8 backlog units into next round.
calibrated,1,Baseline,12,Team 02,Balanced S&OP,Sponsorship Growth,448.61,448.61,289,289,289,278,169,0,35,38914.0,37096.9,1817.1,96533.4,12000.0,0.5748,159.61,0.3558,0.0292,365.01,59.96,482,554,2500.0,2500.0,0,0,,264.0,26530.56,TRUE,0.0,"Portfolio forecast WAPE was 35.58% against realized demand. Lost 169 sales units across the portfolio. Carried 35 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,1,Baseline,12,Team 03,Premium quality,Engineering Challenger,234.77,234.77,40,41,41,40,191,0,3,4838.4,6330.84,-1492.44,71673.53,0.0,0.1704,194.77,0.8296,0.0061,10.96,8.99,456,249,0.0,0.0,0,0,,0.0,12868.32,FALSE,17.16,Portfolio forecast WAPE was 82.96% against realized demand. Lost 191 sales units across the portfolio. Carried 3 backlog units into next round.
calibrated,1,Baseline,12,Team 04,Innovation leap,Low-Cost Volume,258.96,258.96,86,84,84,80,178,0,9,10248.0,19403.75,-9155.75,75314.8,84000.0,0.2986,172.96,0.6679,0.0435,156.43,14.38,584,226,9000.0,9000.0,0,0,,1848.0,20778.94,TRUE,0.0,"Portfolio forecast WAPE was 66.79% against realized demand. Lost 178 sales units across the portfolio. Carried 9 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,1,Baseline,12,Team 05,Aggressive growth,Community / Club,566.59,566.59,360,305,305,293,222,0,65,35339.52,40068.82,-4729.3,105426.07,120000.0,0.5047,206.59,0.3646,0.0331,435.94,41.16,741,1159,0,0,1,1,"Launched Team 05 NextGen into slot C, replacing Team 05 NextGen",2640.0,60917.77,TRUE,0.0,"Launched Team 05 NextGen into slot C, replacing Team 05 NextGen Portfolio forecast WAPE was 36.46% against realized demand. Lost 222 sales units across the portfolio. Carried 65 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,1,Baseline,12,Team 06,Low-cost volume,Premium Quality,317.13,317.13,243,225,225,221,95,0,49,33850.08,33499.34,350.74,94768.16,42000.0,0.6036,74.13,0.2338,0.0133,131.88,41.36,544,731,1500.0,1500.0,0,0,,924.0,37857.27,TRUE,7.43,"Portfolio forecast WAPE was 23.38% against realized demand. Lost 95 sales units across the portfolio. Carried 49 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,2,Picky Customers,1,Team 01,Cash conservative,Premium Quality,174.25,174.25,101,136,136,134,33,0,6,23802.72,12176.51,11626.21,37210.21,0.0,0.769,73.25,0.4204,0.005,30.15,51.71,263,124,750.0,750.0,0,0,,0.0,4576.84,FALSE,63.22,Portfolio forecast WAPE was 42.04% against realized demand. Lost 33 sales units across the portfolio. Carried 6 backlog units into next round.
calibrated,2,Picky Customers,1,Team 02,Balanced S&OP,Sponsorship Growth,244.54,244.54,315,315,315,237,0,69,6,34160.0,30947.24,3212.76,33396.76,1000.0,0.9692,-70.46,0.3168,0.0235,250.89,92.92,339,5,2500.0,2500.0,0,0,,22.0,5994.09,FALSE,64.05,"Portfolio forecast WAPE was 31.68% against realized demand. Carried 6 backlog units into next round. Used $1,000.00 of planned borrowing."
calibrated,2,Picky Customers,1,Team 03,Premium quality,Engineering Challenger,171.08,171.08,206,206,206,170,0,34,0,32507.1,20721.32,11785.78,38929.78,0.0,0.9937,-34.92,0.2041,0.005,38.26,68.21,302,84,1000.0,1000.0,0,0,,0.0,6472.7,FALSE,63.42,Portfolio forecast WAPE was 20.41% against realized demand.
calibrated,2,Picky Customers,1,Team 04,Innovation leap,Low-Cost Volume,197.83,197.83,355,348,348,196,0,137,0,21403.2,33396.81,-11993.61,24238.39,7000.0,0.9907,-157.17,0.7945,0.0411,370.51,78.91,441,72,9000.0,9000.0,0,0,,154.0,11895.54,FALSE,47.85,"Portfolio forecast WAPE was 79.45% against realized demand. Used $7,000.00 of planned borrowing."
calibrated,2,Picky Customers,1,Team 05,Aggressive growth,Community / Club,233.46,233.46,383,325,300,220,0,72,12,27417.6,32574.69,-5157.09,27882.91,10000.0,0.9423,-149.54,0.6405,0.0208,202.11,86.96,345,0,4000.0,4000.0,0,0,,220.0,6665.82,FALSE,61.87,"Portfolio forecast WAPE was 64.05% against realized demand. Carried 12 backlog units into next round. Used $10,000.00 of planned borrowing."
calibrated,2,Picky Customers,1,Team 06,Low-cost volume,Premium Quality,176.85,176.85,263,244,244,176,0,66,0,26970.24,26786.11,184.13,29268.13,3500.0,0.9952,-86.15,0.4871,0.0074,58.96,83.85,291,16,1500.0,1500.0,0,0,,77.0,6765.57,FALSE,71.07,"Portfolio forecast WAPE was 48.71% against realized demand. Used $3,500.00 of planned borrowing."
calibrated,2,Picky Customers,2,Team 01,Cash conservative,Premium Quality,183.32,183.32,101,136,136,134,48,0,6,23802.72,12391.31,11411.41,48621.62,0.0,0.7078,82.32,0.4491,0.005,30.15,51.71,263,100,750.0,750.0,0,0,,0.0,3786.0,FALSE,57.99,Portfolio forecast WAPE was 44.91% against realized demand. Lost 48 sales units across the portfolio. Carried 6 backlog units into next round.
calibrated,2,Picky Customers,2,Team 02,Balanced S&OP,Sponsorship Growth,247.43,247.43,315,315,315,235,0,140,17,34414.0,32181.18,2232.82,36629.58,2000.0,0.9273,-67.57,0.3386,0.0213,226.28,89.49,352,30,2500.0,2500.0,0,0,,44.0,13146.73,TRUE,64.76,"Portfolio forecast WAPE was 33.86% against realized demand. Carried 17 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,2,Picky Customers,2,Team 03,Premium quality,Engineering Challenger,182.4,182.4,206,206,206,181,0,57,0,34455.36,21313.54,13141.82,52071.6,0.0,0.9923,-23.6,0.1378,0.005,40.73,67.54,305,88,1000.0,1000.0,0,0,,0.0,8956.83,FALSE,68.82,Portfolio forecast WAPE was 13.78% against realized demand.
calibrated,2,Picky Customers,2,Team 04,Innovation leap,Low-Cost Volume,207.9,207.9,355,348,348,206,0,264,0,22624.35,34815.35,-12191.0,19047.39,14000.0,0.9909,-147.1,0.7076,0.0402,375.13,76.65,454,55,9000.0,9000.0,0,0,,308.0,21113.85,TRUE,47.09,"Portfolio forecast WAPE was 70.76% against realized demand. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,2,Picky Customers,2,Team 05,Aggressive growth,Community / Club,235.0,235.0,383,325,325,207,0,182,38,25764.48,35451.54,-9687.06,28195.85,20000.0,0.8381,-148.0,0.7107,0.019,169.86,85.3,381,97,4000.0,4000.0,0,0,,440.0,19136.53,TRUE,60.99,"Portfolio forecast WAPE was 71.07% against realized demand. Carried 38 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,2,Picky Customers,2,Team 06,Low-cost volume,Premium Quality,188.94,188.94,263,244,16,80,55,0,53,12253.12,15266.43,-3013.31,29754.82,7000.0,0.4234,-74.06,0.392,0.0057,20.73,5.1,314,0,1500.0,1500.0,0,0,,154.0,1050.0,TRUE,58.07,"Portfolio forecast WAPE was 39.20% against realized demand. Lost 55 sales units across the portfolio. Carried 53 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,2,Picky Customers,3,Team 01,Cash conservative,Premium Quality,190.25,190.25,101,136,136,134,55,0,6,23802.72,12604.99,11197.73,59819.35,0.0,0.6828,89.25,0.4691,0.005,30.15,51.71,263,76,750.0,750.0,0,0,,0.0,2948.8,FALSE,51.75,Portfolio forecast WAPE was 46.91% against realized demand. Lost 55 sales units across the portfolio. Carried 6 backlog units into next round.
calibrated,2,Picky Customers,3,Team 02,Balanced S&OP,Sponsorship Growth,265.39,265.39,315,315,315,263,0,184,18,38156.0,33192.24,4963.76,42593.34,3000.0,0.9313,-49.61,0.1869,0.0207,244.2,86.3,365,55,2500.0,2500.0,0,0,,66.0,18297.11,TRUE,65.63,"Portfolio forecast WAPE was 18.69% against realized demand. Carried 18 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,2,Picky Customers,3,Team 03,Premium quality,Engineering Challenger,193.35,193.35,206,206,206,192,0,69,0,36044.52,21840.93,14203.59,66275.19,0.0,0.993,-12.65,0.0654,0.005,43.2,66.88,308,92,1000.0,1000.0,0,0,,0.0,10490.43,FALSE,74.23,Portfolio forecast WAPE was 6.54% against realized demand.
calibrated,2,Picky Customers,3,Team 04,Innovation leap,Low-Cost Volume,223.59,223.59,355,348,348,205,0,392,17,22477.35,36395.1,-13917.75,12129.64,21000.0,0.9169,-131.41,0.6893,0.0394,365.81,74.52,467,38,9000.0,9000.0,0,0,,462.0,30771.75,TRUE,44.81,"Portfolio forecast WAPE was 68.93% against realized demand. Carried 17 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,2,Picky Customers,3,Team 05,Aggressive growth,Community / Club,262.96,262.96,383,325,325,222,8,277,69,27492.48,37395.89,-9903.41,28292.44,30000.0,0.7376,-120.04,0.6264,0.019,183.18,77.94,417,194,4000.0,4000.0,0,0,,660.0,31041.32,TRUE,57.43,"Portfolio forecast WAPE was 62.64% against realized demand. Lost 8 sales units across the portfolio. Carried 69 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,2,Picky Customers,3,Team 06,Low-cost volume,Premium Quality,193.47,193.47,263,244,244,224,0,18,22,34596.32,28065.94,6530.38,39785.2,10500.0,0.9088,-69.53,0.3594,0.005,50.41,72.4,337,59,1500.0,1500.0,0,0,,231.0,5271.07,FALSE,61.58,"Portfolio forecast WAPE was 35.94% against realized demand. Carried 22 backlog units into next round. Used $3,500.00 of planned borrowing."
calibrated,2,Picky Customers,4,Team 01,Cash conservative,Premium Quality,207.4,207.4,101,136,136,134,73,0,6,23802.72,12818.67,10984.05,70803.4,0.0,0.6279,106.4,0.513,0.005,30.15,51.71,263,52,750.0,750.0,0,0,,0.0,2066.48,FALSE,43.2,Portfolio forecast WAPE was 51.30% against realized demand. Lost 73 sales units across the portfolio. Carried 6 backlog units into next round.
calibrated,2,Picky Customers,4,Team 02,Balanced S&OP,Sponsorship Growth,302.65,302.65,315,315,315,278,3,213,38,39632.0,34278.89,5353.11,48946.45,4000.0,0.867,-12.35,0.1813,0.0189,234.4,83.33,378,80,2500.0,2500.0,0,0,,88.0,22346.04,TRUE,65.21,"Portfolio forecast WAPE was 18.13% against realized demand. Lost 3 sales units across the portfolio. Carried 38 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,2,Picky Customers,4,Team 03,Premium quality,Engineering Challenger,215.99,215.99,206,206,206,205,0,68,10,38731.5,22390.58,16340.92,82616.11,0.0,0.9491,9.99,0.0988,0.005,46.13,66.24,311,96,1000.0,1000.0,0,0,,0.0,10805.13,FALSE,78.65,Portfolio forecast WAPE was 9.88% against realized demand. Carried 10 backlog units into next round.
calibrated,2,Picky Customers,4,Team 04,Innovation leap,Low-Cost Volume,258.31,258.31,345,338,338,209,13,251,34,34530.72,26773.78,7756.94,26886.58,28000.0,0.8091,-86.69,0.65,0.0429,416.05,70.42,480,31,0,0,1,2,"Launched Team 04 NextGen into slot C, replacing Flex Edge",616.0,22514.84,TRUE,38.77,"Launched Team 04 NextGen into slot C, replacing Flex Edge Portfolio forecast WAPE was 65.00% against realized demand. Lost 13 sales units across the portfolio. Carried 34 backlog units into next round. Generated $11,761.47 from retirement liquidation. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,2,Picky Customers,4,Team 05,Aggressive growth,Community / Club,275.76,275.76,373,316,316,241,35,344,67,29842.56,38168.58,-8326.02,29966.42,40000.0,0.699,-97.24,0.4706,0.0193,199.9,69.76,453,300,4000.0,4000.0,0,0,,880.0,41612.44,TRUE,51.67,"Portfolio forecast WAPE was 47.06% against realized demand. Lost 35 sales units across the portfolio. Carried 67 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,2,Picky Customers,4,Team 06,Low-cost volume,Premium Quality,214.89,214.89,263,244,244,215,0,45,21,33360.8,28969.74,4391.06,47676.26,14000.0,0.9076,-48.11,0.2239,0.005,48.38,67.78,360,118,1500.0,1500.0,0,0,,308.0,10502.1,TRUE,64.33,"Portfolio forecast WAPE was 22.39% against realized demand. Carried 21 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,2,Picky Customers,5,Team 01,Cash conservative,Premium Quality,239.36,239.36,101,136,136,134,105,0,6,23802.72,13033.0,10769.72,81573.12,0.0,0.5461,138.36,0.578,0.005,30.15,51.71,263,28,750.0,750.0,0,0,,0.0,1139.04,FALSE,31.37,Portfolio forecast WAPE was 57.80% against realized demand. Lost 105 sales units across the portfolio. Carried 6 backlog units into next round.
calibrated,2,Picky Customers,5,Team 02,Balanced S&OP,Sponsorship Growth,332.92,332.92,306,306,306,291,42,220,37,41782.0,34253.97,7528.03,57474.48,5000.0,0.7845,26.92,0.2031,0.0198,253.96,78.26,391,114,2500.0,2500.0,0,0,,110.0,24935.63,TRUE,61.03,"Portfolio forecast WAPE was 20.31% against realized demand. Lost 42 sales units across the portfolio. Carried 37 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,2,Picky Customers,5,Team 03,Premium quality,Engineering Challenger,255.48,255.48,206,206,206,218,30,54,16,40700.28,22822.42,17877.86,100493.97,0.0,0.8212,49.48,0.1937,0.005,49.05,65.61,314,100,1000.0,1000.0,0,0,,0.0,9817.61,FALSE,78.32,Portfolio forecast WAPE was 19.37% against realized demand. Lost 30 sales units across the portfolio. Carried 16 backlog units into next round.
calibrated,2,Picky Customers,5,Team 04,Innovation leap,Low-Cost Volume,218.46,218.46,230,225,225,166,63,300,23,18284.7,19893.14,-1608.44,32278.14,35000.0,0.6575,-11.54,0.4743,0.0402,300.97,45.64,493,127,0.0,0.0,0,0,,770.0,30410.56,TRUE,26.33,"Portfolio forecast WAPE was 47.43% against realized demand. Lost 63 sales units across the portfolio. Carried 23 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,2,Picky Customers,5,Team 05,Aggressive growth,Community / Club,297.23,297.23,360,305,305,247,52,394,65,30286.08,38596.36,-8310.28,31656.14,50000.0,0.6781,-62.77,0.4341,0.0205,221.18,62.37,489,406,4000.0,4000.0,0,0,,1100.0,51271.59,TRUE,44.52,"Portfolio forecast WAPE was 43.41% against realized demand. Lost 52 sales units across the portfolio. Carried 65 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,2,Picky Customers,5,Team 06,Low-cost volume,Premium Quality,253.55,253.55,263,244,244,233,0,54,41,35831.84,29981.62,5850.22,57026.48,17500.0,0.8487,-9.45,0.118,0.005,52.43,63.71,383,177,1500.0,1500.0,0,0,,385.0,14239.28,TRUE,65.77,"Portfolio forecast WAPE was 11.80% against realized demand. Carried 41 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,2,Picky Customers,6,Team 01,Cash conservative,Premium Quality,227.77,227.77,97,131,131,129,98,0,6,23007.12,12769.4,10237.72,91810.84,0.0,0.5518,130.77,0.5741,0.005,29.02,49.81,263,9,750.0,750.0,0,0,,0.0,374.58,FALSE,19.83,Portfolio forecast WAPE was 57.41% against realized demand. Lost 98 sales units across the portfolio. Carried 6 backlog units into next round.
calibrated,2,Picky Customers,6,Team 02,Balanced S&OP,Sponsorship Growth,341.16,341.16,299,299,299,309,32,202,36,43556.0,34251.44,9304.56,67779.04,6000.0,0.8171,42.16,0.1573,0.0206,283.1,74.01,404,145,2500.0,2500.0,0,0,,132.0,25178.27,TRUE,57.94,"Portfolio forecast WAPE was 15.73% against realized demand. Lost 32 sales units across the portfolio. Carried 36 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,2,Picky Customers,6,Team 03,Premium quality,Engineering Challenger,249.79,249.79,198,198,198,222,43,28,0,41060.52,22160.97,18899.55,119393.52,0.0,0.8352,51.79,0.2073,0.005,49.95,62.46,317,112,1000.0,1000.0,0,1,,0.0,7906.16,FALSE,77.44,Portfolio forecast WAPE was 20.73% against realized demand. Lost 43 sales units across the portfolio.
calibrated,2,Picky Customers,6,Team 04,Innovation leap,Low-Cost Volume,245.66,245.66,219,214,214,161,85,0,22,32241.46,26799.21,5442.25,44720.39,42000.0,0.5993,26.66,0.5307,0.0404,288.56,42.29,506,127,9000.0,9000.0,0,1,,924.0,10296.69,TRUE,11.42,"Portfolio forecast WAPE was 53.07% against realized demand. Lost 85 sales units across the portfolio. Carried 22 backlog units into next round. Generated $14,424.01 from retirement liquidation. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,2,Picky Customers,6,Team 05,Aggressive growth,Community / Club,328.92,328.92,360,305,305,267,61,424,65,32474.88,39798.0,-7323.12,34333.02,60000.0,0.6778,-31.08,0.364,0.0205,242.55,58.1,525,497,4000.0,4000.0,0,0,,1320.0,59097.52,TRUE,37.17,"Portfolio forecast WAPE was 36.40% against realized demand. Lost 61 sales units across the portfolio. Carried 65 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
